customer_number,status_1,customer_attention,customer_name,address_1,address_2,address_3,city,province,postal,country,phone,Company Email Address,Admin First Name,Admin Last Name,Admin Email Address,credit_limit,credit_available
159327,A,DEFAULT,GARY MOE USED CAR SUPERSTORE,7632 50 AVE,,,RED DEER,AB,T4P 2A8,CAN,403-340-2224,AR159327@pal.ca,.,GARY MOE USED CAR SUPERSTORE,Admin159327@pal.ca,1000,1000
159398,A,DEFAULT,BRASS RING STABLES,5348 KAMLOOPS VERNON HWY 97 NORTH,,,WESTWOLD,BC,V0E 3B1,CAN,250-375-2343,AR159398@pal.ca,.,BRASS RING STABLES,Admin159398@pal.ca,1000,1000
159411,6,DEFAULT,GARY'S SMALL ENGINES,2536 DIVISION RD N,,,KINGSVILLE,ON,N9Y 2E5,CAN,519-733-6687,AR159411@pal.ca,.,GARY'S SMALL ENGINES,Admin159411@pal.ca,0,0
159414,6,DEFAULT,COLONIAL BRICK & STONE,5956 PERTH RD 119,,,BRUNNER,ON,N0K 1C0,CAN,519-595-4261,AR159414@pal.ca,.,COLONIAL BRICK & STONE,Admin159414@pal.ca,0,0
159415,6,DEFAULT,CORCAN DRUMHELLER INST*CLOSED*,PO BOX 3000,,,DRUMHELLER,AB,T0J 0Y0,CAN,403-820-6077,AR159415@pal.ca,.,CORCAN DRUMHELLER INST*CLOSED*,Admin159415@pal.ca,0,0
159417,5,DEFAULT,LIDBURDI ENGINEERING LIMITED,400 HIGHWAY 6 NORTH,,,DUNDAS,ON,L9H 7K4,CAN,905-689-0734,AR159417@pal.ca,.,LIDBURDI ENGINEERING LIMITED,Admin159417@pal.ca,1500,1500
159421,A,DEFAULT,WEITZEL PUMPS & WATER TREAT,4009 AMULREE RD,,,SHAKESPEARE,ON,N0B 2P0,CAN,519-625-8332,AR159421@pal.ca,.,WEITZEL PUMPS & WATER TREAT,Admin159421@pal.ca,1300,1300
159535,6,DEFAULT,UNITED***ACCT CLOSED***,280 MIDWEST RD,,,SCARBOROUGH,ON,M1P 3A9,CAN,416-289-1010,AR159535@pal.ca,.,UNITED***ACCT CLOSED***,Admin159535@pal.ca,0,0
159603,6,DEFAULT,LEVER HOLDINGS,PO BOX 194,,,MUENSTER,SK,S0K 2Y0,CAN,306-682-3332,AR159603@pal.ca,.,LEVER HOLDINGS,Admin159603@pal.ca,0,0
159619,6,DEFAULT,BONDUELLE***ACCT CLOSED***,75 RUE KEMP,,,BEDFORD,QC,J0J 1A0,CAN,450-248-4336,AR159619@pal.ca,.,BONDUELLE***ACCT CLOSED***,Admin159619@pal.ca,0,0
159666,6,DEFAULT,NOSSACK GOURMET FOODS LTD,5804 - 37 STREET,,,INNISFAIL,AB,T4G 1S8,CAN,403-227-2121,AR159666@pal.ca,.,NOSSACK GOURMET FOODS LTD,Admin159666@pal.ca,0,0
159684,5,DEFAULT,HIGH ARCTIC ENERGY SERVICES,"500, 700 2 ST SW",,,CALGARY,AB,T2P 2W1,CAN,403-340-9825,AR159684@pal.ca,.,HIGH ARCTIC ENERGY SERVICES,Admin159684@pal.ca,5000,5000
159689,6,DEFAULT,COLLAR TIRE LTD,PO BOX 957,,,FORT MACLEOD,AB,T0L 0Z0,CAN,403-553-3157,AR159689@pal.ca,.,COLLAR TIRE LTD,Admin159689@pal.ca,0,0
159696,6,DEFAULT,LEMON****ACCT CLOSED******,532 6TH STREET,,,COLLINGWOOD,ON,L9Y 3Y9,CAN,705-444-1426,AR159696@pal.ca,.,LEMON****ACCT CLOSED******,Admin159696@pal.ca,0,0
159698,A,DEFAULT,NORTH WEST RUBBER LTD.,33850 INDUSTRIAL AVE,,,ABBOTSFORD,BC,V2S 7T9,CAN,604-859-2002,AR159698@pal.ca,.,NORTH WEST RUBBER LTD.,Admin159698@pal.ca,3000,3000
159821,6,DEFAULT,W.S. NICHOLLS CONST**CLOSED**,48 COWANSVIEW RD,,,CAMBRIDGE,ON,N1R 7N3,CAN,519-740-3757,AR159821@pal.ca,.,W.S. NICHOLLS CONST**CLOSED**,Admin159821@pal.ca,0,0
159861,6,DEFAULT,CORNER BROOK CITY OF,PO BOX 1080,,,CORNER BROOK,NL,A2H 6E1,CAN,709-637-1500,AR159861@pal.ca,.,CORNER BROOK CITY OF,Admin159861@pal.ca,0,0
159868,A,DEFAULT,A&S VALLEY SERVICES,3616 B-LINE RD,,,PEMBROKE,ON,K8A 6W7,CAN,613-735-5385,AR159868@pal.ca,.,A&S VALLEY SERVICES,Admin159868@pal.ca,1250,1250
159873,6,DEFAULT,CHEMTRADE CHEMICALS CANADA LTD,8655 BARNET HWY,,,BURNABY,BC,V5A 4V5,CAN,604-936-7272,AR159873@pal.ca,.,CHEMTRADE CHEMICALS CANADA LTD,Admin159873@pal.ca,0,0
159875,5,DEFAULT,GLOBAL DIST & WAREHOUSING,1195 COURTNEY PARK DR E,,,MISSISSAUGA,ON,L5T 1R1,CAN,905-670-0009,AR159875@pal.ca,.,GLOBAL DIST & WAREHOUSING,Admin159875@pal.ca,1500,1500
159921,5,DEFAULT,ATLANTIC TRUCK & EQUIP,417 GULF CRES,,,EDWARDSVILLE,NS,B2A 4T9,CAN,902-539-4139,AR159921@pal.ca,.,ATLANTIC TRUCK & EQUIP,Admin159921@pal.ca,500,500
159973,6,DEFAULT,NORTHERN****ACCT CLOSED******,BOX 1003,,,SIOUX LOOKOUT,ON,P8T 1B3,CAN,807-737-4596,AR159973@pal.ca,.,NORTHERN****ACCT CLOSED******,Admin159973@pal.ca,0,0
159976,A,DEFAULT,A BETTER PANEL INC,PO BOX 6165,,,INNISFAIL,AB,T4G 1S8,CAN,403-227-4545,AR159976@pal.ca,.,A BETTER PANEL INC,Admin159976@pal.ca,2500,2500
159984,6,DEFAULT,SUPER FARM POTATOES LTD,360 CH DE L'EGLISE,,,DSL SAINT ANDRE,NB,E3Y 2X5,CAN,506-475-5018,AR159984@pal.ca,.,SUPER FARM POTATOES LTD,Admin159984@pal.ca,0,0
159985,6,DEFAULT,YORKTON NEW HOLLAND LTD,PO BOX 1030,,,YORKTON,SK,S3N 2X3,CAN,306-783-8511,AR159985@pal.ca,.,YORKTON NEW HOLLAND LTD,Admin159985@pal.ca,0,0
160053,5,DEFAULT,DUMUR INDUSTRIES EX,PO BOX 338 STN MAIN,,,WHITE CITY,SK,S4L 5B1,CAN,306-757-2403,AR160053@pal.ca,.,DUMUR INDUSTRIES EX,Admin160053@pal.ca,4500,4500
160054,A,DEFAULT,HI-TECH POWER SPORTS LTD,245 BAIG BLVD,,,MONCTON,NB,E1E 1E1,CAN,506-857-8815,AR160054@pal.ca,.,HI-TECH POWER SPORTS LTD,Admin160054@pal.ca,500,500
160055,A,DEFAULT,FLEXIFORCE,30840 PEARDONVILLE RD,,,ABBOTSFORD,BC,V2T 6K2,CAN,604-854-3660,AR160055@pal.ca,.,FLEXIFORCE,Admin160055@pal.ca,2000,2000
160058,5,DEFAULT,MAPLE LEAF DISPOSAL LTD,20380 LANGLEY BYPASS,,,LANGLEY,BC,V3A 5E7,CAN,604-533-4993,AR160058@pal.ca,.,MAPLE LEAF DISPOSAL LTD,Admin160058@pal.ca,2000,2000
160156,5,DEFAULT,COAST TIRE & AUTO SERV,150 130 SOMERSET ST,,,SAINT JOHN,NB,E2K 2X4,CAN,506-674-9620,AR160156@pal.ca,.,COAST TIRE & AUTO SERV,Admin160156@pal.ca,1500,1500
160159,6,DEFAULT,VISION FORD**ACCT CLOSED**,105 SISTER GREEN RD,,,ATHOLVILLE,NB,E3N 5C5,CAN,506-753-5001,AR160159@pal.ca,.,VISION FORD**ACCT CLOSED**,Admin160159@pal.ca,0,0
160161,6,DEFAULT,G PELLEY LTD,21 INDUSTRIAL PARK,,,SPRINGDALE,NL,A0J 1T0,CAN,709-673-4296,AR160161@pal.ca,.,G PELLEY LTD,Admin160161@pal.ca,0,0
160167,6,DEFAULT,PENSKE TRUCK LEASING MONCTON,525 MCNAUGHTON AVE,,,MONCTON,NB,E1H 2S8,CAN,506-857-9425,AR160167@pal.ca,.,PENSKE TRUCK LEASING MONCTON,Admin160167@pal.ca,0,0
160170,6,DEFAULT,SLAVE LAKE PULP**ACCT CLOSED**,98 BOX 1790,,,SLAVE LAKE,AB,T0G 2A0,CAN,780-849-7777,AR160170@pal.ca,.,SLAVE LAKE PULP**ACCT CLOSED**,Admin160170@pal.ca,0,0
160174,6,DEFAULT,CHATHAM RESOURCES**ACCT CLOSE*,410 20 JACKSON ST W,,,HAMILTON,ON,L8P 1L2,CAN,905-525-3700,AR160174@pal.ca,.,CHATHAM RESOURCES**ACCT CLOSE*,Admin160174@pal.ca,0,0
160180,9,DEFAULT,BAYVIEW***ACCT CLOSED***,541 ROTHESAY AVE,SUITE 200,,SAINT JOHN,NB,E2J 2C6,CAN,506-648-0953,AR160180@pal.ca,.,BAYVIEW***ACCT CLOSED***,Admin160180@pal.ca,0,0
160182,9,DEFAULT,INLAND TECH CANADA,PO BOX 253,,,TRURO,NS,B2N 5C1,CAN,902-895-6346,AR160182@pal.ca,.,INLAND TECH CANADA,Admin160182@pal.ca,0,0
160189,6,DEFAULT,CANADIAN COMMERCIAL VEHICLES,8775 JIM BAILEY CRES UNIT C,,,KELOWNA,BC,V4V 2C7,CAN,250-766-2282,AR160189@pal.ca,.,CANADIAN COMMERCIAL VEHICLES,Admin160189@pal.ca,0,0
160204,6,DEFAULT,GARNEAU MANU**ACCT CLOSED**,PO BOX 3154 STN MAIN,,,MORINVILLE,AB,T8R 1S1,CAN,780-939-2129,AR160204@pal.ca,.,GARNEAU MANU**ACCT CLOSED**,Admin160204@pal.ca,0,0
160225,A,DEFAULT,ATLANTIC TUBE & STEEL INC,1580 MEYERSIDE DR,,,MISSISSAUGA,ON,L5T 1A3,CAN,905-670-1511,AR160225@pal.ca,.,ATLANTIC TUBE & STEEL INC,Admin160225@pal.ca,2500,2500
160229,6,DEFAULT,CHEP CANADA INC,PO BOX 982135,,,EL PASO,TX,79998-2135,USA,905-790-2437,AR160229@pal.ca,.,CHEP CANADA INC,Admin160229@pal.ca,0,0
160230,6,DEFAULT,CARGOJET PARTNERSHIP,2281 NORTH SHERIDAN WAY,,,MISSISSAUGA,ON,L5K 2S3,CAN,905-501-7373,AR160230@pal.ca,.,CARGOJET PARTNERSHIP,Admin160230@pal.ca,0,0
160233,6,DEFAULT,DAN'S ****ACCT CLOSED*****,SITE 13 BOX 2 CHURCH PT,,,DIGBY CO,NS,B0W 1M0,CAN,902-837-4231,AR160233@pal.ca,.,DAN'S ****ACCT CLOSED*****,Admin160233@pal.ca,0,0
160234,6,DEFAULT,VENSHORE MECHANICAL,1019 NORTHERN AVENUE,,,THUNDER BAY,ON,P7C 5L6,CAN,807-623-6414,AR160234@pal.ca,.,VENSHORE MECHANICAL,Admin160234@pal.ca,0,0
160235,5,DEFAULT,KAL TIRE BRANDON,1665 18TH ST N,,,BRANDON,MB,R7C 1A6,CAN,204-727-7938,AR160235@pal.ca,.,KAL TIRE BRANDON,Admin160235@pal.ca,2000,2000
160236,5,DEFAULT,MURPHY SAILING TOURS LIMITED,6575 BAYNE ST,,,HALIFAX,NS,B3K 2V6,CAN,902-420-1015,AR160236@pal.ca,.,MURPHY SAILING TOURS LIMITED,Admin160236@pal.ca,1000,1000
160239,6,DEFAULT,T & E HEIGHTON CONST,PO BOX 69,,,RIVER JOHN,NS,B0K 1N0,CAN,902-351-2561,AR160239@pal.ca,.,T & E HEIGHTON CONST,Admin160239@pal.ca,0,0
160241,6,DEFAULT,VISION ALMET**ACCT CLOSED**,6890 DAVAND DR,,,MISSISSAUGA,ON,L5T 1J5,CAN,905-564-2955,AR160241@pal.ca,.,VISION ALMET**ACCT CLOSED**,Admin160241@pal.ca,0,0
160298,6,DEFAULT,KIEWIT***ACCT CLOSED***,PO BOX 262,,,MARYSTOWN,NL,A0E 2M0,CAN,709-279-1200,AR160298@pal.ca,.,KIEWIT***ACCT CLOSED***,Admin160298@pal.ca,0,0
160301,6,DEFAULT,IRON ACES,PO BOX 4181,,,TABER,AB,T1G 2C7,CAN,403-223-4683,AR160301@pal.ca,.,IRON ACES,Admin160301@pal.ca,0,0
160341,6,DEFAULT,INTERIOR MASONRY**ACCT CLOSED*,6050 SIEGRIST RD,,,PEACHLAND,BC,V0H 1X4,CAN,250-767-3245,AR160341@pal.ca,.,INTERIOR MASONRY**ACCT CLOSED*,Admin160341@pal.ca,0,0
160344,5,DEFAULT,RITE WAY MFG CO LTD,BOX 26097,,,REGINA,SK,S4R 8R7,CAN,306-337-4440,AR160344@pal.ca,.,RITE WAY MFG CO LTD,Admin160344@pal.ca,5000,5000
160345,6,DEFAULT,WESTERN AREA TRAINING CENTRE,BASE SUPPLY BLDG 593,CFB WAINWRIGHT,,DENWOOD,AB,T0B 1B0,CAN,780-842-1363,AR160345@pal.ca,.,WESTERN AREA TRAINING CENTRE,Admin160345@pal.ca,0,0
160346,6,DEFAULT,MARTIN LEFEBVRE INC**CLOSED**,173 RUE PRINCIPALE,,,ST LOUIS DE GONZAGUE,QC,J0S 1T0,CAN,450-373-2457,AR160346@pal.ca,.,MARTIN LEFEBVRE INC**CLOSED**,Admin160346@pal.ca,0,0
160353,5,DEFAULT,RICE RESOURCE TECHNOLOGIES INC,9333 41 AVE,,,EDMONTON,AB,T6E 6R5,CAN,780-469-1356,AR160353@pal.ca,.,RICE RESOURCE TECHNOLOGIES INC,Admin160353@pal.ca,1000,1000
160363,A,DEFAULT,CENTRAL ELGIN MUNICIPALITY,450 SUNSET DRIVE,,,ST THOMAS,ON,N5R 5V1,CAN,519-631-4860,AR160363@pal.ca,.,CENTRAL ELGIN MUNICIPALITY,Admin160363@pal.ca,2000,2000
160365,6,DEFAULT,LIVING SKY SD #202**CLOSED**,509 PIONEER AVE,,,NORTH BATTLEFORD,SK,S9A 4A5,CAN,306-937-7702,AR160365@pal.ca,.,LIVING SKY SD #202**CLOSED**,Admin160365@pal.ca,0,0
160367,A,DEFAULT,NATIONAL ENERGY EQUIPMENT INC,456 FRANKLIN BLVD,,,CAMBRIDGE,ON,N1R 8G6,CAN,519-622-7363,AR160367@pal.ca,.,NATIONAL ENERGY EQUIPMENT INC,Admin160367@pal.ca,2000,2000
160412,6,DEFAULT,SASKATCHEWAN SOCIAL SERVICES,VALLEY VIEW CENTRE,PO BOX 1300 STN MAIN,,MOOSE JAW,SK,S6H 4R2,CAN,306-694-3000,AR160412@pal.ca,.,SASKATCHEWAN SOCIAL SERVICES,Admin160412@pal.ca,0,0
160457,6,DEFAULT,LASERTECH SPECIALISTS INC,9924 45 AVE,,,EDMONTON,AB,T6E 5J1,CAN,780-436-9750,AR160457@pal.ca,.,LASERTECH SPECIALISTS INC,Admin160457@pal.ca,0,0
160464,A,DEFAULT,SCAFOM CANADA INC,35 PRECISION ROAD,,,ETOBICOKE,ON,M9W 5H3,CAN,905-494-1703,AR160464@pal.ca,.,SCAFOM CANADA INC,Admin160464@pal.ca,500,500
160468,6,DEFAULT,LANGREEN (2005) LTD,131 BURNETT AVE,,,WINNIPEG,MB,R2G 1C2,CAN,204-668-7563,AR160468@pal.ca,.,LANGREEN (2005) LTD,Admin160468@pal.ca,0,0
160469,A,DEFAULT,MAZERGROUP REGINA,26 GREAT PLAINS RD,,,EMERALD PARK,SK,S4L 1B6,CAN,306-781-2828,AR160469@pal.ca,.,MAZERGROUP REGINA,Admin160469@pal.ca,2500,2500
160477,3,DEFAULT,SURGENOR PONTIAC BUICK,939 ST LAURENT BLVD,,,OTTAWA,ON,K1K 3B1,CAN,613-741-0741,AR160477@pal.ca,.,SURGENOR PONTIAC BUICK,Admin160477@pal.ca,2000,2000
160623,5,DEFAULT,DONALCO INC,17 GRENFELL CRES UNIT 2,,,OTTAWA,ON,K2G 0G3,CAN,613-216-7678,AR160623@pal.ca,.,DONALCO INC,Admin160623@pal.ca,2000,2000
160671,6,DEFAULT,JACK SCHULTZ AUTOBODY,2065 1ST AVE,,,PRINCE GEORGE,BC,V2L 2Z1,CAN,250-563-0883,AR160671@pal.ca,.,JACK SCHULTZ AUTOBODY,Admin160671@pal.ca,0,0
160673,6,DEFAULT,KODIAK SERVICES**ACCT CLOSED**,101 200 CARNEGIE DR,,,ST ALBERT,AB,T8N 5A8,CAN,780-418-3405,AR160673@pal.ca,.,KODIAK SERVICES**ACCT CLOSED**,Admin160673@pal.ca,0,0
160678,6,DEFAULT,CASCADES RECOVERY**CLOSED**,DIV OF CASCADES CANADA ULC,2015 87 AVE,,EDMONTON,AB,T6P 1L5,CAN,403-464-4761,AR160678@pal.ca,.,CASCADES RECOVERY**CLOSED**,Admin160678@pal.ca,0,0
160681,6,DEFAULT,TOWN OF NOBLEFORD,PO BOX 67,,,NOBLEFORD,AB,T0L 1S0,CAN,403-824-3555,AR160681@pal.ca,.,TOWN OF NOBLEFORD,Admin160681@pal.ca,0,0
160682,A,DEFAULT,PEEL PLASTIC PROD,49 RUTHERFORD RD S,,,BRAMPTON,ON,L6W 3J3,CAN,905-456-3660,AR160682@pal.ca,.,PEEL PLASTIC PROD,Admin160682@pal.ca,2500,2500
160684,A,DEFAULT,RIVENDELL GOLF CLUB,7359 HWY 38,,,VERONA,ON,K0H 2W0,CAN,613-374-1421,AR160684@pal.ca,.,RIVENDELL GOLF CLUB,Admin160684@pal.ca,2000,2000
160733,5,DEFAULT,3R DEMOLITION,5735 BERESFORD ST,,,BURNABY,BC,V5J 1J9,CAN,604-435-2555,AR160733@pal.ca,.,3R DEMOLITION,Admin160733@pal.ca,1500,1500
160737,6,DEFAULT,H&L****ACCOUNT CLOSED********,5955 DON MURIE ST,,,NIAGARA FALLS,ON,L2G 0A9,CAN,905-371-2214,AR160737@pal.ca,.,H&L****ACCOUNT CLOSED********,Admin160737@pal.ca,0,0
160741,A,DEFAULT,MARTIN MACHINE,2054 BRUCE RD 6 RR 3,,,HOLYROOD,ON,N0G 2B0,CAN,000-000-0000,AR160741@pal.ca,.,MARTIN MACHINE,Admin160741@pal.ca,8000,8000
160779,6,DEFAULT,WATERAX****ACCT CLOSED****,6635 BOUL HENRI-BOURASSA O,,,MONTREAL,QC,H4R 1E1,CAN,514-637-5572,AR160779@pal.ca,.,WATERAX****ACCT CLOSED****,Admin160779@pal.ca,0,0
160832,6,DEFAULT,NEWHOUSE MFG CO INC,1048 N 6TH STREET,,,REDMOND,OR,97756,USA,541-548-1055,AR160832@pal.ca,.,NEWHOUSE MFG CO INC,Admin160832@pal.ca,0,0
160866,A,DEFAULT,HARVARD DEVELOPMENTS CORP,DIV OF HARVARD DEVELOPMENTS INC,2000 - 1874 SCARTH ST,,REGINA,SK,S4P 4B3,CAN,306-584-6400,AR160866@pal.ca,.,HARVARD DEVELOPMENTS CORP,Admin160866@pal.ca,500,500
160868,3,DEFAULT,EDMONTON KENWORTH LTD,17335 - 118 AVE NW,,,EDMONTON,AB,T5S 2P5,CAN,780-453-3431,AR160868@pal.ca,.,EDMONTON KENWORTH LTD,Admin160868@pal.ca,1000,1000
160874,6,DEFAULT,EASTSIDE COLLISION REPAIRS,874 MARION ST,,,WINNIPEG,MB,R2J 0K4,CAN,204-237-7111,AR160874@pal.ca,.,EASTSIDE COLLISION REPAIRS,Admin160874@pal.ca,0,0
160875,6,DEFAULT,FALLS CHEVROLET***CLOSED****,5888 THOROLDSTONE RD,PO BOX 58 ATT:DAVE MILLER,,NIAGARA FALLS,ON,L2J 1A2,CAN,905-358-6173,AR160875@pal.ca,.,FALLS CHEVROLET***CLOSED****,Admin160875@pal.ca,0,0
160876,6,DEFAULT,LES DAFOE WELDING,388 KIRBY ST,,,PETROLIA,ON,N0N 1R0,CAN,519-882-1492,AR160876@pal.ca,.,LES DAFOE WELDING,Admin160876@pal.ca,0,0
160881,6,DEFAULT,WIDE SKY DISPOSAL 1989 LTD,PO BOX 1570 4911-49 AVE,ATTN:BASIL BATTEN,,FORT NELSON,BC,V0C 1R0,CAN,250-774-6528,AR160881@pal.ca,.,WIDE SKY DISPOSAL 1989 LTD,Admin160881@pal.ca,0,0
160900,6,DEFAULT,R BERGERON CEMENT**CLOSED**,PO BOX 207,,,ST EUSTACHE,MB,R0H 1H0,CAN,204-353-2442,AR160900@pal.ca,.,R BERGERON CEMENT**CLOSED**,Admin160900@pal.ca,0,0
161011,6,DEFAULT,BAFFIN CORRECT**ACCT CLOSED**,BOX 368,,,IQALUIT,NU,X0A 0H0,CAN,867-979-8100,AR161011@pal.ca,.,BAFFIN CORRECT**ACCT CLOSED**,Admin161011@pal.ca,0,0
161043,6,DEFAULT,CANADIAN HELICOPTERS LES CEDRE,1215 MONTEE PILON,,,LES CEDRES,QC,J7T 1G1,CAN,450-452-3049,AR161043@pal.ca,.,CANADIAN HELICOPTERS LES CEDRE,Admin161043@pal.ca,0,0
161048,A,DEFAULT,FIVE STAR TOOL&DIE,375 ARNOLD STREET,,,WALLACEBURG,ON,N8A 3P3,CAN,519-627-6004,AR161048@pal.ca,.,FIVE STAR TOOL&DIE,Admin161048@pal.ca,1000,1000
161068,6,DEFAULT,VOUT WELDING LTD,291 KENT STREET,,,COBOURG,ON,K9A 1B6,CAN,905-372-3387,AR161068@pal.ca,.,VOUT WELDING LTD,Admin161068@pal.ca,0,0
161159,5,DEFAULT,CENTRAL MACHINE & MARINE,PO BOX 2163,,,SARNIA,ON,N7T 7L7,CAN,519-337-3722,AR161159@pal.ca,.,CENTRAL MACHINE & MARINE,Admin161159@pal.ca,3000,3000
161174,6,DEFAULT,RICHMOND MUN**ACCT CLOSED**,PO BOX 120,,,ARICHAT,NS,B0E 1A0,CAN,902-226-2400,AR161174@pal.ca,.,RICHMOND MUN**ACCT CLOSED**,Admin161174@pal.ca,0,0
161179,5,DEFAULT,FCM CONSTRUCTION LIMITED,13583 KENNEDY RD,,,CALEDON,ON,L7C 2H3,CAN,905-838-3924,AR161179@pal.ca,.,FCM CONSTRUCTION LIMITED,Admin161179@pal.ca,2000,2000
161188,A,DEFAULT,ATLANTIC SILICA INC,4 OSBOURNE RD,,,PODIAC,NB,E4E 5K5,CAN,506-433-5890,AR161188@pal.ca,.,ATLANTIC SILICA INC,Admin161188@pal.ca,500,500
161192,6,DEFAULT,DAVIS PONTIAC BUICK GMC LTD,115 W.T. HILL BLVD S,,,LETHBRIDGE,AB,T1J 4T6,CAN,403-329-4444,AR161192@pal.ca,.,DAVIS PONTIAC BUICK GMC LTD,Admin161192@pal.ca,0,0
161196,3,DEFAULT,ELCOMA METAL FAB LTD,PO BOX 685,,,MIDLAND,ON,L4R 4P4,CAN,705-526-9363,AR161196@pal.ca,.,ELCOMA METAL FAB LTD,Admin161196@pal.ca,1000,1000
161197,5,DEFAULT,EMC EMERGENCY MEDICAL CARE,795 WILKINSON AVE,,,DARTMOUTH,NS,B3B 0G3,CAN,902-466-0056,AR161197@pal.ca,.,EMC EMERGENCY MEDICAL CARE,Admin161197@pal.ca,2000,2000
161200,6,DEFAULT,FLYNN CA ACHESON**CLOSED**,100 213-26229 TOWNSHIP RD 531A,PARKLAND BUSINESS PARK,,ACHESON,AB,T7X 5A4,CAN,780-948-4200,AR161200@pal.ca,.,FLYNN CA ACHESON**CLOSED**,Admin161200@pal.ca,0,0
161203,5,DEFAULT,LIFTOW LTD MISSISSAUGA,1400 COURTNEYPARK DR E,,,MISSISSAUGA,ON,L5T 1H1,CAN,905-677-3270,AR161203@pal.ca,.,LIFTOW LTD MISSISSAUGA,Admin161203@pal.ca,1000,1000
161206,6,DEFAULT,QUALI-THERM INS**ACCT CLOSED**,12616-126 ST NW,,,EDMONTON,AB,T5L 0X6,CAN,780-413-4404,AR161206@pal.ca,.,QUALI-THERM INS**ACCT CLOSED**,Admin161206@pal.ca,0,0
161208,A,DEFAULT,SMID CONSTRUCTION LIMITED,460 FINLEY AVE,,,AJAX,ON,L1S 2E3,CAN,905-686-2721,AR161208@pal.ca,.,SMID CONSTRUCTION LIMITED,Admin161208@pal.ca,10000,10000
161211,6,DEFAULT,UNITED****ACCT CLOSED*********,1403 TRIOLE ST,,,GLOUCESTER,ON,K1B 4T4,CAN,613-745-3009,AR161211@pal.ca,.,UNITED****ACCT CLOSED*********,Admin161211@pal.ca,0,0
161236,5,DEFAULT,LISTOWEL SECONDARY SCHOOL,155 MAITLAND AVE S,,,LISTOWEL,ON,N4W 2M4,CAN,519-291-1880,AR161236@pal.ca,.,LISTOWEL SECONDARY SCHOOL,Admin161236@pal.ca,1500,1500
161329,6,DEFAULT,NORWOOD TRANSPORT LTD,PO BOX 940,,,LA CRETE,AB,T0H 2H0,CAN,780-926-0265,AR161329@pal.ca,.,NORWOOD TRANSPORT LTD,Admin161329@pal.ca,0,0
161333,A,DEFAULT,AQUA PAK SYRO CONTAINERS EX,7398 - 132 STREET,,,SURREY,BC,V3W 4M7,CAN,604-590-2886,AR161333@pal.ca,.,AQUA PAK SYRO CONTAINERS EX,Admin161333@pal.ca,3000,3000
161340,A,DEFAULT,MARCH ELEVATOR LTD,1025 STACEY CRT,,,MISSISSAUGA,ON,L4W 2X7,CAN,416-533-1135,AR161340@pal.ca,.,MARCH ELEVATOR LTD,Admin161340@pal.ca,2500,2500
161527,5,DEFAULT,INNOVATION PLACE,140-10 RESEARCH DRIVE,,,REGINA,SK,S4S 7J7,CAN,306-798-7275,AR161527@pal.ca,.,INNOVATION PLACE,Admin161527@pal.ca,1000,1000
161532,5,DEFAULT,ASPLUNDH TREE SERV INC,PO BOX 3000,,,DARTMOUTH,NS,B2W 4Y3,CAN,902-468-8733,AR161532@pal.ca,.,ASPLUNDH TREE SERV INC,Admin161532@pal.ca,2500,2500
161533,A,DEFAULT,BONNECHERE VALLEY TWNSP,49 BONNECHERE ST,BOX 100,,EGANVILLE,ON,K0J 1T0,CAN,613-628-3101,AR161533@pal.ca,.,BONNECHERE VALLEY TWNSP,Admin161533@pal.ca,2000,2000
161534,A,DEFAULT,BEVCON CONST&PAVING LTD,7880 KEELE ST,SUITE 205,,VAUGHAN,ON,L4K 4G7,CAN,905-760-1431,AR161534@pal.ca,.,BEVCON CONST&PAVING LTD,Admin161534@pal.ca,3000,3000
161537,3,DEFAULT,SASK POWER BOUNDARY DAM,PO BOX 790 STN MAIN,,,ESTEVAN,SK,S4A 2A6,CAN,306-634-1387,AR161537@pal.ca,.,SASK POWER BOUNDARY DAM,Admin161537@pal.ca,500,500
161549,6,DEFAULT,LAFRENTZ RD SERV(1999)**CLOSED,1780 IRONSTONE DR,,,BURLINGTON,ON,L7L 5V3,CAN,905-336-2404,AR161549@pal.ca,.,LAFRENTZ RD SERV(1999)**CLOSED,Admin161549@pal.ca,0,0
161551,6,DEFAULT,NATIONAL****ACCT CLOSED*******,10685 176 ST,ACCOUNTING DEPT,,EDMONTON,AB,T5S 1G5,CAN,780-452-4490,AR161551@pal.ca,.,NATIONAL****ACCT CLOSED*******,Admin161551@pal.ca,0,0
161553,6,DEFAULT,PROMATEK RESEARCH**ACCT CLOSE*,2550 STEELES AVE E,,,BRAMPTON,ON,L6T 5R3,CAN,905-458-5373,AR161553@pal.ca,.,PROMATEK RESEARCH**ACCT CLOSE*,Admin161553@pal.ca,0,0
161559,6,DEFAULT,VOLVO TRUCKS SURREY,9758 203RD ST,,,LANGLEY,BC,V1M 4B9,CAN,604-888-5577,AR161559@pal.ca,.,VOLVO TRUCKS SURREY,Admin161559@pal.ca,0,0
161562,5,DEFAULT,WILLIAMS HYDRAULICS,658 MIDDLEBORO RD,,,MIDDLE BORO,NS,B0K 1M0,CAN,902-257-2167,AR161562@pal.ca,.,WILLIAMS HYDRAULICS,Admin161562@pal.ca,2000,2000
161565,5,DEFAULT,CANELEC MFG & DEV,379 DREE ST,,,NORTH BAY,ON,P1B 8Z4,CAN,705-497-1891,AR161565@pal.ca,.,CANELEC MFG & DEV,Admin161565@pal.ca,5000,5000
